ID,time_YYYYMMDDHH,lat,lon,mlcape,sbcape,mucape,mlcin,sbcin,mucin,mllcl,sblcl,shr01u,shr01v,shr03u,shr03v,shr06u,shr06v,srh01,srh03,scp
20070722-storm1,2007072214,47.915,-98.12,1798.25,2715.25,3194.125,-347.021,-215.145,-97.741,559.875,255.0,6.141,-3.036,12.727,-18.596,20.539,-14.48,50.788,89.486,-0.0
20070722-storm1,2007072215,47.57,-97.755,1969.625,3007.125,3423.125,-261.064,-130.654,-71.06,552.5,420.625,8.937,-0.442,10.69,-21.666,21.322,-17.652,51.479,57.753,1.005
20070722-storm1,2007072216,47.24,-97.4,2226.5,2543.125,3216.5,-253.854,-209.773,-107.88,695.625,485.0,6.169,3.162,9.51,-13.494,19.485,-15.496,34.183,42.932,2.213
20070804-storm1,2007080501,44.215,-103.435,744.25,2078.25,2078.25,-33.235,-5.038,-5.066,1837.5,1424.125,-0.373,-11.698,15.63,-13.4,38.478,4.313,-59.38,-34.687,-2.577
20070804-storm1,2007080502,43.975,-103.115,888.125,1842.625,1842.625,-70.142,-100.44,-100.473,1750.125,1120.0,0.833,-6.909,19.455,-9.256,39.293,4.258,-30.205,-5.686,-1.425
20070804-storm1,2007080503,43.78,-102.84,543.25,1051.375,1051.375,-161.771,-311.11,-311.111,1886.125,528.5,-1.861,-2.488,20.226,-4.601,38.095,4.502,-19.144,26.837,0.0
20070813-storm1,2007081320,48.065,-97.91,0.0,11.0,894.875,nan,-715.34,-249.435,1244.5,1202.75,11.294,18.488,28.88,1.553,41.349,-9.056,193.579,290.983,0.283
20070813-storm1,2007081321,47.875,-97.31,37.75,35.5,1200.0,-604.761,-637.277,-119.513,782.875,258.625,8.717,30.648,32.586,7.385,40.676,-4.807,273.053,467.607,0.747
20070813-storm1,2007081322,47.73,-96.595,0.0,0.0,1105.0,nan,nan,-52.551,1189.75,823.75,5.825,26.343,35.425,4.939,43.635,-4.9,239.501,532.23,3.737
20070813-storm1,2007081323,47.76,-96.53,25.5,0.0,1763.375,-487.408,nan,0.007,1099.75,602.0,3.933,23.151,28.844,-0.776,46.651,-6.295,202.828,445.918,9.161
20070816-storm1,2007081619,44.84,-74.675,792.75,1858.25,1858.25,-38.748,-0.004,0.002,1521.0,1221.0,29.178,4.188,35.702,-3.965,47.112,-1.563,256.994,292.032,10.854
20070816-storm1,2007081620,44.7,-73.32,572.0,686.375,2365.5,-48.862,-208.174,-32.745,1665.0,703.625,22.857,11.437,45.269,-5.853,57.417,4.789,245.728,310.441,2.697
20070816-storm1,2007081621,44.7,-73.32,769.5,638.0,2970.25,-75.0,-247.935,-35.139,1482.0,358.875,21.721,16.049,48.913,2.599,56.622,5.592,242.6,351.75,4.806
20070827-storm1,2007082800,47.755,-98.26,0.0,0.0,0.0,nan,nan,nan,1244.625,877.125,-4.682,-8.576,9.91,19.304,54.144,22.619,-28.186,115.345,-0.0
20070827-storm1,2007082801,47.755,-97.98,0.0,0.0,22.25,nan,nan,-3.816,1326.0,564.75,-3.94,-7.161,14.131,17.522,45.558,22.628,-17.802,180.99,-0.0
20070827-storm1,2007082802,47.76,-97.415,0.0,0.0,233.0,nan,nan,-0.806,869.5,321.625,-8.241,-9.485,11.741,12.31,36.913,22.97,-23.297,148.607,-0.0
20070827-storm1,2007082803,47.775,-96.84,0.0,0.0,139.375,nan,nan,-9.351,760.125,287.125,-9.65,-7.864,15.95,7.805,36.636,23.042,-21.576,110.836,-0.0
20070827-storm1,2007082804,47.775,-96.84,0.0,0.0,15.125,nan,nan,-25.809,754.625,144.3125,-12.367,-6.968,16.014,7.604,38.872,22.917,-6.632,149.311,0.0
20070906-storm1,2007090623,39.9,-89.635,250.25,1155.5,1155.5,-44.314,-5.084,-5.084,904.0,347.875,15.117,10.75,19.598,11.25,19.197,8.288,127.141,141.132,1.263
20070906-storm1,2007090700,40.045,-89.45,264.75,950.0,950.0,-59.688,-19.046,-19.04,976.625,317.375,15.947,10.323,22.94,7.546,18.819,4.5,162.749,184.045,1.701
20070906-storm1,2007090701,40.275,-89.245,395.875,1040.875,1040.875,-21.074,-15.201,-15.176,895.875,311.375,16.288,11.513,21.044,0.056,18.478,0.262,180.759,204.547,-0.0
20070906-storm1,2007090702,40.31,-89.22,587.125,1411.375,1411.375,-11.837,-3.279,-3.298,742.125,103.125,18.034,16.136,20.63,2.452,18.401,3.541,236.859,243.693,-0.0
20071018-storm1,2007101821,37.86,-86.76,1470.0,1793.75,1793.75,-13.494,-30.792,-30.796,1358.125,1114.625,15.856,14.863,34.006,11.08,59.627,33.042,171.449,217.988,6.219
20071018-storm1,2007101822,38.035,-86.49,1527.0,1705.75,2010.875,-13.179,-20.072,-17.404,1073.375,922.125,16.265,21.207,34.709,16.236,52.643,35.573,238.256,267.528,9.577
20071018-storm1,2007101823,38.23,-85.835,965.5,1021.75,1528.25,-27.502,-51.38,-21.099,1041.75,810.125,18.336,25.226,35.026,16.091,58.669,32.049,278.04,303.809,8.479
20071018-storm1,2007101900,38.38,-85.44,1063.5,982.75,1334.625,-27.803,-44.379,-27.223,849.75,763.625,19.942,25.991,31.835,19.311,54.401,30.844,314.959,335.208,8.793
20071019-storm1,2007101923,38.36,-88.64,0.0,0.0,0.0,nan,nan,nan,1741.75,1351.0,24.223,-0.066,22.314,-4.548,30.559,-0.458,125.424,131.335,0.0
20071019-storm1,2007102000,38.535,-88.28,6.25,0.0,38.375,-92.872,nan,-47.283,1445.0,976.25,26.655,-3.38,24.031,-5.89,35.817,-5.611,146.258,152.349,0.0
20071019-storm1,2007102001,38.855,-87.64,218.5,0.0,327.75,-19.072,nan,-1.523,1060.875,833.75,25.075,-4.038,25.297,-4.401,29.352,-1.091,120.052,126.41,0.0
20071114-storm1,2007111422,35.095,-86.895,350.375,372.5,614.125,-9.203,-24.604,-3.519,848.75,666.5,20.457,-1.768,22.049,4.595,37.232,1.942,93.269,90.013,1.087
20071114-storm1,2007111423,35.095,-86.895,300.375,808.25,808.25,-43.21,-0.006,-0.001,715.0,377.0,20.276,-3.138,28.117,-1.661,36.366,-5.245,95.808,108.898,1.431
20071114-storm1,2007111500,35.11,-86.525,256.6875,512.125,527.875,-13.6,-0.003,-0.612,571.125,334.875,17.622,7.708,29.835,-2.257,39.636,-6.807,141.531,179.153,1.542
20071114-storm1,2007111501,35.05,-85.795,16.5625,260.0,645.375,-87.147,-30.553,-0.481,714.5,174.8125,28.294,18.315,35.783,3.905,47.831,5.276,282.769,320.757,0.229
20071114-storm1,2007111502,35.1,-85.4,103.90625,484.3125,768.875,-97.367,-24.353,-0.118,800.0,222.875,28.872,16.853,36.388,4.673,50.34,0.79,268.737,320.822,2.116
20080107-storm1,2008010723,36.75,-94.12,1075.625,886.75,1486.5,0.005,-7.346,-0.634,604.125,534.5,14.451,23.547,32.825,26.35,53.949,31.522,199.263,267.966,6.62
20080107-storm1,2008010800,37.135,-93.49,609.0625,176.625,800.125,-0.87,-75.136,-0.147,550.5,406.625,15.987,30.354,31.62,27.95,53.083,37.537,305.365,345.116,5.261
20080107-storm1,2008010801,37.49,-92.78,719.5625,461.8125,814.6875,-20.142,-77.732,-0.539,765.125,360.5,19.737,27.417,34.636,21.501,61.07,28.258,361.627,411.85,6.565
20080107-storm1,2008010802,37.51,-92.76,727.875,691.6875,791.1875,-0.482,-6.306,-0.008,533.875,318.125,19.992,35.84,30.351,22.512,51.373,30.716,472.565,507.222,8.084
20080107-storm2,2008010800,36.775,-94.105,874.625,521.125,1037.4375,-0.12,-29.386,-0.1,547.25,409.375,16.66,27.276,33.036,25.212,54.372,33.256,278.458,323.537,6.377
20080107-storm2,2008010801,36.84,-94.03,1096.1875,524.9375,1287.4375,-10.923,-73.857,-5.211,707.125,342.625,18.014,26.473,25.192,31.252,55.364,42.703,262.486,300.194,7.278
20080107-storm2,2008010802,37.22,-93.375,742.125,511.6875,816.5625,-1.763,-28.15,-2.07,560.875,334.75,21.563,32.751,29.162,26.257,51.897,32.169,422.347,439.535,7.212
20080107-storm2,2008010803,37.56,-92.84,802.9375,363.75,1078.375,-23.186,-72.406,-3.977,586.375,270.75,23.27,36.071,34.698,21.83,49.535,26.546,505.552,521.633,11.016
20080107-storm2,2008010804,37.56,-92.84,174.625,145.375,329.4375,-17.053,-27.44,-0.761,499.625,314.625,26.402,30.989,35.668,21.179,47.229,25.875,403.043,418.786,-0.0
20080107-storm3,2008010804,35.505,-96.055,850.96875,787.0625,969.375,-10.146,-21.878,-2.996,696.125,538.3125,18.023,29.308,22.536,27.818,48.221,32.336,286.918,304.067,5.557
20080107-storm3,2008010805,35.585,-95.935,750.25,414.4375,924.6875,-8.022,-25.306,-0.245,585.625,479.125,22.019,31.677,28.956,30.44,30.314,30.355,250.202,267.638,4.821
20080107-storm3,2008010806,36.13,-95.15,698.125,454.25,959.75,-14.436,-63.478,-0.177,492.875,317.1875,16.723,41.586,33.191,40.288,42.559,44.409,353.679,430.131,8.141
20080107-storm3,2008010807,36.305,-94.92,529.25,74.5625,698.875,-52.545,-239.685,-17.508,720.125,376.0,13.138,30.534,33.584,27.068,34.758,47.047,230.485,299.531,4.198
20080108-storm1,2008010819,35.235,-90.79,863.96875,119.875,1129.6875,-36.183,-237.404,-9.848,664.375,468.8125,29.451,25.175,34.476,24.912,44.797,24.494,310.054,337.131,7.347
20080108-storm1,2008010820,35.51,-90.275,555.4375,98.375,1071.125,-23.621,-152.975,-0.133,769.375,542.375,24.491,25.324,39.309,22.69,48.368,29.814,289.553,317.842,3.819
20080108-storm1,2008010821,35.905,-89.495,335.125,232.0625,458.25,-26.432,-88.114,-0.224,888.125,399.375,17.925,32.129,39.187,30.633,44.561,36.737,331.39,397.668,3.555
20080108-storm1,2008010822,35.905,-89.495,190.4375,87.8125,262.8125,-13.219,-97.75,-14.148,945.625,366.0,22.012,24.908,44.481,22.481,45.166,36.277,288.67,319.748,0.66
20080108-storm2,2008010822,31.835,-90.72,789.125,912.5,1573.3125,-10.094,-35.969,-12.57,819.625,454.25,15.038,19.481,32.196,12.212,44.156,17.813,211.858,255.654,8.067
20080108-storm2,2008010823,31.93,-90.44,456.8125,188.0,905.5,-15.108,-86.042,-19.105,800.5,605.75,18.641,17.836,32.757,9.772,50.357,19.105,247.241,271.549,4.925
20080108-storm2,2008010900,32.015,-89.935,316.59375,431.6875,932.3125,-29.076,-58.652,-29.398,930.5,455.0,23.155,13.898,33.71,7.585,49.239,12.986,214.829,237.445,4.29
20080108-storm2,2008010901,32.055,-89.375,795.625,7.25,1246.375,-47.559,-254.184,-6.935,805.75,470.6875,21.194,14.68,36.985,6.755,54.07,11.062,245.403,279.404,5.483
20080108-storm2,2008010902,32.055,-89.375,297.4375,32.6875,886.1875,-26.663,-226.89,-0.007,456.0,377.1875,20.216,13.009,33.088,4.376,48.334,7.642,218.432,250.729,3.797
20080110-storm1,2008011017,32.025,-90.99,576.40625,487.1875,698.8125,-3.73,-7.324,-0.567,463.875,500.0,31.252,24.872,37.079,21.994,44.612,19.185,312.556,332.736,4.391
20080110-storm1,2008011018,32.245,-90.445,753.0625,1390.375,1390.375,-0.689,-0.162,-0.168,735.125,421.875,22.057,31.152,36.084,20.078,47.569,19.503,337.451,387.216,10.099
20080110-storm1,2008011019,32.575,-89.72,530.3125,1249.25,1249.25,-3.609,-8.212,-8.2,834.75,358.625,22.446,35.976,33.918,26.954,55.912,24.08,435.688,478.533,11.714
20080110-storm1,2008011020,32.62,-89.51,687.875,427.0625,833.25,-4.834,-40.202,-4.871,669.625,403.25,23.134,31.61,31.292,19.647,44.08,21.264,387.594,400.367,6.629
20080205-storm1,2008020523,34.735,-90.415,1137.625,863.5,1234.75,-29.366,-94.075,-6.44,926.25,486.5,15.27,36.509,36.003,26.553,65.878,29.633,509.503,614.911,15.175
20080205-storm1,2008020600,35.175,-89.685,1157.125,538.9375,1319.125,-44.291,-186.421,-17.498,978.875,408.625,9.318,41.9,30.71,30.42,58.386,33.035,540.924,651.289,17.062
20080205-storm1,2008020601,35.525,-89.135,1148.9375,720.0,1359.0,-40.145,-126.3,-41.009,885.125,491.625,20.0,41.862,48.344,35.214,64.139,36.414,512.974,638.236,16.775
20080205-storm2,2008020602,35.83,-87.285,1350.25,986.6875,1547.125,-27.713,-92.002,-9.592,653.625,438.125,18.106,44.788,51.885,32.161,56.545,34.941,715.975,788.446,24.379
20080205-storm2,2008020603,35.875,-87.22,1064.1875,759.6875,1137.25,-8.912,-46.863,-0.745,626.0,385.25,17.106,40.884,44.895,28.036,54.079,34.199,585.534,682.371,15.53
20080205-storm2,2008020604,36.395,-86.355,978.875,497.375,1202.125,-24.814,-131.656,-10.567,646.0,462.0,21.599,39.743,47.922,24.965,57.853,31.211,593.234,697.806,16.864
20080205-storm2,2008020605,36.58,-86.02,531.59375,575.125,974.875,-38.854,-60.331,-13.493,805.0,452.25,22.303,45.895,50.433,27.376,60.006,35.635,728.527,784.003,15.042
20080205-storm3,2008020606,36.0,-87.435,54.8125,378.25,378.25,-227.172,-38.27,-38.25,848.625,554.8125,38.234,41.801,51.931,37.013,51.582,39.14,629.184,625.051,1.329
20080205-storm3,2008020607,36.325,-86.74,0.0,247.4375,260.0625,nan,-108.376,-88.564,1365.75,613.75,35.434,27.656,50.918,31.11,52.233,38.702,385.225,429.171,0.361
20080205-storm3,2008020608,36.655,-86.11,1.125,13.1875,285.125,-201.897,-236.412,-84.605,1295.25,329.125,32.582,28.855,52.111,33.403,53.496,42.653,374.601,424.471,-0.0
20080315-storm1,2008031519,33.755,-85.29,656.875,1724.25,1724.25,-57.556,-0.012,-0.015,910.75,787.875,19.19,12.984,50.429,16.898,71.002,-5.793,152.951,295.7,7.203
20080315-storm1,2008031520,33.685,-84.515,1544.9375,1923.375,1923.375,-2.46,-0.014,0.015,802.75,859.625,15.128,13.796,48.565,11.997,72.559,-12.66,180.582,365.618,12.173
20080315-storm1,2008031521,33.65,-83.985,1449.5625,1508.25,1736.75,-1.258,0.012,-2.874,924.625,955.0,20.665,17.455,51.126,9.386,72.774,-13.521,240.74,417.81,13.119
20080315-storm2,2008031520,33.565,-85.28,1072.75,1731.75,1731.75,-5.351,-0.014,0.015,953.875,990.125,12.667,11.971,40.153,7.766,65.406,-12.787,130.332,306.102,7.574
20080315-storm2,2008031521,33.55,-84.455,1309.375,1847.25,1847.25,-3.883,0.012,0.001,940.625,1024.75,20.519,13.922,46.223,10.101,71.876,-10.163,179.115,333.029,10.524
20080315-storm2,2008031522,33.48,-83.925,918.0,2001.125,2001.125,-36.507,-0.141,-0.144,1172.5,834.25,24.906,10.119,48.072,8.186,77.896,-9.327,185.33,301.511,11.251
20080315-storm3,2008031521,33.885,-81.91,1361.0625,1014.875,1436.0,-19.195,-69.27,-9.281,844.625,859.75,13.257,20.256,53.921,14.963,60.708,2.745,265.99,487.373,13.821
20080315-storm3,2008031522,33.745,-81.185,1102.4375,1206.375,1510.5,-61.569,-60.078,-9.144,949.375,775.125,14.292,24.617,56.994,19.058,68.103,-2.718,380.909,685.105,21.175
20080315-storm3,2008031523,33.655,-80.62,728.5625,360.125,1128.25,-107.977,-301.4,-6.666,966.875,276.625,21.492,26.412,49.14,16.79,76.426,1.05,379.702,570.257,8.063
20080315-storm4,2008031600,32.555,-81.86,813.5,1295.0,1295.0,-4.932,-1.349,-1.351,1010.375,830.625,35.406,25.372,52.756,1.574,65.944,-22.748,525.355,711.644,18.098
20080315-storm4,2008031601,32.54,-81.77,600.0625,1398.75,1398.75,-5.86,-8.014,-8.012,1399.5,970.75,43.771,10.839,50.033,-18.152,67.897,-32.457,482.671,606.141,15.734
20080315-storm4,2008031602,32.3,-81.01,844.375,560.5,1423.75,-33.669,-155.198,-40.607,1218.625,621.625,49.246,14.97,48.664,-7.444,59.944,-27.684,648.823,717.25,20.37
20080315-storm4,2008031603,32.19,-80.675,713.5,253.375,903.375,-25.667,-124.19,-4.534,883.125,557.75,45.769,3.545,40.058,-10.293,56.76,-28.485,436.11,471.814,8.628
20080331-storm1,2008033119,32.385,-97.75,2308.0625,2984.5,2984.5,-3.025,-0.006,-0.009,851.875,1097.0,20.754,4.151,26.907,-3.077,43.676,2.263,124.925,180.257,10.454
20080331-storm1,2008033120,32.435,-97.58,2147.4375,2647.25,2647.25,-7.373,-0.052,-0.018,927.25,851.625,19.135,5.227,30.421,-5.601,49.719,3.907,148.514,181.05,9.421
20080331-storm1,2008033121,32.525,-97.105,1722.875,1534.875,1897.75,-16.821,-37.007,-5.863,822.25,830.875,13.203,14.394,26.509,0.968,46.74,4.563,175.462,199.287,6.994
20080331-storm1,2008033122,32.59,-96.88,1519.625,1844.875,1844.875,-18.895,-5.843,-5.862,918.25,804.0,15.52,17.594,30.222,2.02,55.012,1.727,217.575,251.434,9.029
20080403-storm1,2008040401,34.42,-92.97,2135.375,596.875,2610.5,-25.323,-274.878,-25.313,1013.25,515.0,21.373,32.809,25.055,35.921,59.809,30.598,323.125,323.866,7.53
20080403-storm1,2008040402,34.49,-92.81,1092.0,203.75,1704.25,-53.831,-296.473,-44.337,1173.0,345.75,20.748,28.972,30.884,29.174,56.009,33.313,330.97,336.585,5.732
20080403-storm1,2008040403,34.775,-92.32,272.25,850.0,895.5,-140.979,-127.737,-0.129,1448.375,290.25,26.952,27.029,36.419,24.12,53.314,35.775,340.45,356.814,7.056
20080403-storm1,2008040404,35.045,-91.91,1298.5625,911.25,2047.125,-42.13,-120.19,-35.252,936.125,209.5,26.513,17.581,35.753,11.711,51.267,31.801,191.776,200.454,9.218
20080403-storm1,2008040405,35.045,-91.91,786.9375,604.125,1739.5,-12.739,-60.164,-1.363,785.0,207.0,23.441,12.672,25.529,21.896,47.55,36.659,66.418,99.925,4.36
20080407-storm1,2008040721,34.075,-99.165,1649.5,1984.5,1984.5,-40.556,-3.878,-3.875,1727.5,1886.75,6.193,14.563,25.18,11.9,55.158,-3.405,82.282,190.002,6.055
20080407-storm1,2008040722,34.065,-98.99,2486.125,2660.75,2660.75,-26.574,-22.649,-22.649,1247.875,1194.875,7.96,14.758,26.519,12.328,64.844,-7.732,132.903,239.854,9.232
20080407-storm1,2008040723,34.03,-98.615,2735.75,1819.75,3417.25,-5.518,-77.404,-0.447,1255.625,1434.0,8.541,18.059,24.76,9.752,65.076,-10.024,164.241,262.867,13.065
20080407-storm1,2008040800,34.03,-98.615,1333.75,1200.875,1810.75,-82.454,-161.999,-74.155,1680.25,1406.75,10.116,22.325,27.555,13.663,56.883,-11.606,200.369,326.632,7.959
20080409-storm1,2008040920,32.34,-99.77,1091.125,2622.75,2622.75,-55.6,-0.002,0.003,890.0,779.625,8.726,23.355,29.678,12.03,51.58,24.622,215.816,355.047,18.167
20080409-storm1,2008040921,32.4,-99.71,1262.75,1918.25,1918.25,-33.34,0.013,0.007,810.375,592.875,6.811,31.585,27.917,28.235,49.608,37.411,298.763,405.168,15.057
20080409-storm1,2008040922,32.67,-99.11,445.625,0.0,1826.25,-162.405,nan,0.003,395.25,30.25,-0.002,40.093,15.424,38.542,49.749,43.987,483.562,570.126,10.049
20080409-storm1,2008040923,32.78,-98.73,968.75,709.375,1611.375,-57.823,-111.966,-0.001,495.625,30.5,11.582,31.857,30.318,27.015,58.106,31.108,343.56,448.206,14.221
20080425-storm1,2008042521,31.385,-97.665,3059.875,4315.0,4315.0,-2.808,-0.014,-0.007,1208.5,1248.0,10.345,-5.861,16.485,0.19,31.708,-2.553,25.72,51.232,2.791
20080425-storm1,2008042522,31.37,-97.64,2692.125,3585.5,3585.5,-5.168,-0.005,-0.007,1229.0,1151.875,7.061,0.511,21.061,10.113,33.764,8.526,27.394,92.471,4.112
20080425-storm1,2008042523,31.165,-97.505,2597.0,2971.375,3111.0,-19.075,-21.603,-18.51,1084.375,873.375,5.789,-5.588,22.913,-0.481,35.893,-5.924,14.693,49.569,1.247
20080425-storm1,2008042600,30.935,-97.46,2584.875,2239.75,2919.875,-13.563,-54.0,-15.231,968.875,818.25,2.464,-2.862,21.763,0.587,35.824,2.647,4.526,45.441,1.403
20080425-storm1,2008042601,30.725,-97.495,1726.5,1985.625,2053.5,-33.892,-47.176,-2.093,1014.875,687.25,6.117,3.4,17.097,-2.609,46.402,-1.718,55.643,48.798,1.302
20080425-storm1,2008042602,30.63,-97.47,1660.125,1373.875,1944.25,-53.595,-136.203,-12.586,835.875,556.5,-1.569,6.313,7.657,1.17,36.949,5.102,18.779,22.547,0.676
20080426-storm1,2008042702,32.845,-99.97,102.1875,319.25,646.75,-256.713,-235.022,-181.241,1836.25,1389.625,-6.154,16.033,31.099,16.817,63.512,4.779,140.637,407.166,0.622
20080426-storm1,2008042703,32.73,-99.64,392.625,446.75,713.25,-244.381,-250.223,-207.692,1230.625,1010.875,-1.809,11.043,31.179,11.584,66.846,3.827,87.566,265.339,-0.071
20080426-storm1,2008042704,32.535,-99.23,816.125,1319.75,1454.75,-143.799,-65.424,-39.424,786.0,536.25,-9.684,19.464,18.051,17.026,50.947,11.79,129.302,272.815,5.994
20080426-storm1,2008042705,32.36,-98.77,642.1875,750.625,750.625,-114.188,-98.204,-98.204,741.875,413.25,-0.946,17.308,15.25,8.238,47.605,8.295,128.492,181.353,2.115
20080426-storm1,2008042706,32.245,-98.625,648.625,476.3125,1350.8125,-115.086,-181.759,-7.572,792.375,387.25,-0.76,18.724,19.244,7.308,33.934,16.992,142.496,246.993,6.07
20080501-storm1,2008050123,43.045,-97.225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20080501-storm1,2008050200,43.33,-97.14,110.0,198.375,434.375,-201.926,-207.529,-23.34,1382.75,861.75,0.62,26.058,22.543,25.258,20.913,38.023,308.805,361.954,0.754
20080501-storm1,2008050201,43.675,-97.05,14.5,0.0,261.625,-178.206,nan,-49.833,782.75,353.875,-6.913,25.323,19.65,31.716,24.939,38.238,325.614,417.867,0.0
20080501-storm1,2008050202,43.675,-97.05,38.75,0.0,443.875,-136.649,nan,-5.597,495.375,173.25,-5.179,19.954,20.128,32.766,21.935,34.746,223.222,290.292,0.0
20080502-storm1,2008050215,34.32,-92.78,1746.0,1450.25,2566.0,-2.914,-40.551,-2.321,674.625,412.5,40.142,24.406,35.888,10.298,56.733,13.94,440.999,470.607,23.807
20080502-storm1,2008050216,34.335,-92.745,1356.5,962.375,1926.0,-5.722,-59.778,-1.765,642.375,455.125,32.822,26.907,40.217,19.061,55.896,15.27,448.578,485.689,18.622
20080502-storm1,2008050217,34.64,-92.005,1068.4375,806.125,1381.25,-12.463,-67.396,-0.503,734.5,372.25,26.552,24.173,28.431,10.516,40.695,10.681,363.406,385.681,10.848
20080502-storm1,2008050218,34.915,-91.555,1240.75,977.25,1501.75,-10.239,-61.943,-15.209,778.25,279.25,37.555,26.209,34.852,10.891,47.201,17.078,334.894,339.335,10.197
20080510-storm1,2008051021,36.285,-95.61,1985.25,3993.25,3993.25,-28.645,-0.003,-0.003,1023.0,914.125,14.048,3.502,46.024,7.552,58.388,8.967,92.121,108.713,7.376
20080510-storm1,2008051022,36.37,-95.54,1690.5,3414.0,3414.0,-8.397,-0.003,-0.003,1258.5,1045.625,22.371,0.848,41.406,3.646,59.156,2.535,139.959,173.31,10.791
20080510-storm1,2008051023,36.36,-94.87,1432.625,2997.0,2997.0,-14.214,0.009,0.009,1214.125,795.625,31.058,2.363,40.456,8.226,60.446,3.849,228.149,250.834,14.358
20080510-storm1,2008051100,36.36,-94.87,998.625,1145.875,1301.25,-8.547,-22.171,-18.542,1061.125,843.75,21.988,-4.986,37.745,16.227,50.221,16.978,13.408,72.303,0.42
20080511-storm1,2008051122,34.845,-77.725,1072.5,1902.875,1902.875,-39.552,-7.198,-7.216,1063.625,1021.0,23.596,16.697,36.054,7.273,74.87,10.353,273.779,324.732,12.194
20080511-storm1,2008051123,34.89,-77.2,1145.0,1169.25,1647.875,-27.251,-63.718,-30.628,1115.625,775.5,32.961,12.014,41.829,8.324,72.346,14.008,234.342,268.489,8.344
20080511-storm1,2008051200,34.995,-76.465,951.875,923.625,1341.75,-23.005,-66.742,-26.295,945.375,445.875,24.662,8.284,30.348,12.769,52.087,13.386,201.021,217.563,5.836
20080511-storm1,2008051201,35.005,-76.295,666.0,278.75,1463.375,-72.784,-279.37,-62.256,1276.375,501.25,29.321,4.929,38.743,11.386,54.015,25.413,138.131,172.048,0.953
20080511-storm2,2008051123,34.86,-77.46,1145.0,1169.25,1647.875,-27.251,-63.718,-30.628,1115.625,775.5,32.961,12.014,41.829,8.324,72.346,14.008,234.342,268.489,8.344
20080511-storm2,2008051200,34.9,-76.835,966.75,883.5,1411.0,-24.818,-84.648,-35.045,1044.125,491.5,27.037,5.375,30.62,14.53,57.286,19.214,142.318,164.876,4.567
20080511-storm2,2008051201,34.94,-76.37,666.0,278.75,1463.375,-72.784,-279.37,-62.256,1276.375,501.25,29.321,4.929,38.743,11.386,54.015,25.413,138.131,172.048,0.953
20080523-storm1,2008052321,37.43,-100.705,1323.25,1646.75,1646.75,-7.514,0.014,0.001,2305.5,2487.625,-1.952,5.044,13.934,19.201,28.767,49.014,41.229,94.639,2.033
20080523-storm1,2008052322,37.595,-100.61,2135.75,2530.5,2530.5,-32.777,-44.136,-44.139,1663.0,1431.125,-7.115,20.586,11.967,32.285,22.433,56.077,206.811,238.235,11.014
20080523-storm1,2008052323,38.02,-100.315,2670.125,2281.0,2901.5,-36.71,-174.786,-2.587,1356.0,714.125,-11.409,25.742,16.041,31.307,30.317,48.72,281.738,325.871,16.296
20080523-storm1,2008052400,38.32,-100.1,3316.75,3670.5,3670.5,-12.896,-29.326,-29.34,1065.875,773.125,-8.099,33.478,24.016,41.593,36.604,45.005,344.579,479.212,26.276
20080523-storm2,2008052402,37.535,-100.15,2125.5,1165.75,2823.25,-109.706,-350.131,-108.951,1291.0,728.125,1.74,41.79,41.296,45.056,56.422,60.208,557.81,624.226,22.079
20080523-storm2,2008052403,37.73,-99.75,2089.5,527.5,2942.5,-66.489,-353.279,-0.044,751.625,405.875,-2.038,40.236,35.189,36.65,53.56,55.925,493.539,624.931,28.534
20080523-storm2,2008052404,37.96,-99.37,1902.375,670.0,2487.25,-27.796,-220.565,-0.028,622.125,326.625,-13.11,47.405,25.612,43.859,56.814,56.454,615.671,823.17,40.21
20080601-storm1,2008060122,42.535,-101.07,543.375,1535.5,1535.5,-14.659,-22.319,-22.319,1652.625,1184.375,2.164,2.192,21.737,1.938,41.208,-11.993,13.895,121.964,3.896
20080601-storm1,2008060123,42.435,-100.885,248.875,507.75,507.75,-42.195,-88.068,-88.068,1368.25,727.875,-3.001,18.338,21.819,15.237,48.387,1.1,114.036,252.468,2.411
20080601-storm1,2008060200,42.095,-100.42,262.0,4.75,400.75,-37.285,-255.913,-34.35,1179.875,839.75,1.043,18.971,27.076,5.56,61.684,-5.411,138.463,310.653,2.298
20080601-storm1,2008060201,41.735,-99.94,780.125,81.5,1122.75,-53.455,-282.806,-26.65,1337.5,569.625,2.135,17.474,21.501,13.113,57.873,-8.71,119.357,254.392,4.8
20080601-storm1,2008060202,41.735,-99.94,758.125,2.0,1216.5,-62.69,-404.289,-11.179,1177.5,440.875,-1.907,19.764,20.18,13.222,55.174,-11.128,118.955,301.331,5.508
20080710-storm1,2008071018,42.125,-91.18,2159.875,2665.5,3176.75,-20.514,-23.486,-7.8,820.875,351.125,21.124,9.344,29.032,-4.656,40.74,-8.417,179.148,234.277,13.122
20080710-storm1,2008071019,42.06,-90.925,1914.3125,2185.875,2673.875,-17.255,-35.504,-7.393,865.25,464.0,25.667,11.549,32.366,-5.079,43.945,1.491,240.235,279.504,14.944
